Accession ID,Country
EPI_ISL_12862481,Lithuania
EPI_ISL_12065782,Lithuania
EPI_ISL_1394821,Lithuania
EPI_ISL_3711157,Lithuania
EPI_ISL_2509531,Lithuania
EPI_ISL_12607186,Lithuania
EPI_ISL_4478506,Lithuania
EPI_ISL_2694250,Lithuania
EPI_ISL_8675856,Lithuania
EPI_ISL_1580056,Lithuania
EPI_ISL_4879656,Lithuania
EPI_ISL_3341090,Lithuania
EPI_ISL_2340074,Lithuania
EPI_ISL_3710741,Lithuania
EPI_ISL_1394839,Lithuania
EPI_ISL_2694192,Lithuania
EPI_ISL_3190035,Lithuania
EPI_ISL_1960296,Lithuania
EPI_ISL_1398550,Lithuania
EPI_ISL_8348878,Lithuania
EPI_ISL_9012418,Lithuania
EPI_ISL_2615231,Lithuania
EPI_ISL_1756647,Lithuania
EPI_ISL_1960389,Lithuania
EPI_ISL_12862399,Lithuania
EPI_ISL_2334498,Lithuania
EPI_ISL_8348857,Lithuania
EPI_ISL_1960603,Lithuania
EPI_ISL_3464946,Lithuania
EPI_ISL_1324649,Lithuania
EPI_ISL_2428691,Lithuania
EPI_ISL_2510771,Lithuania
EPI_ISL_1656846,Lithuania
EPI_ISL_4880031,Lithuania
EPI_ISL_6943922,Lithuania
EPI_ISL_8010603,Lithuania
EPI_ISL_9122464,Lithuania
EPI_ISL_3711381,Lithuania
EPI_ISL_1398450,Lithuania
EPI_ISL_6940744,Lithuania
EPI_ISL_9611501,Lithuania
EPI_ISL_9415285,Lithuania
EPI_ISL_4448047,Lithuania
EPI_ISL_3710806,Lithuania
EPI_ISL_1581657,Lithuania
EPI_ISL_2334648,Lithuania
EPI_ISL_6134468,Lithuania
EPI_ISL_7316382,Lithuania
EPI_ISL_1911479,Lithuania
EPI_ISL_1384774,Lithuania
EPI_ISL_3711262,Lithuania
EPI_ISL_636839,Lithuania
EPI_ISL_8793112,Lithuania
EPI_ISL_2615028,Lithuania
EPI_ISL_5938991,Lithuania
EPI_ISL_1910338,Lithuania
EPI_ISL_1510201,Lithuania
EPI_ISL_4879949,Lithuania
EPI_ISL_8134551,Lithuania
EPI_ISL_8010493,Lithuania
EPI_ISL_2694217,Lithuania
EPI_ISL_3341039,Lithuania
EPI_ISL_2497508,Lithuania
EPI_ISL_1579298,Lithuania
EPI_ISL_933945,Lithuania
EPI_ISL_4256452,Lithuania
EPI_ISL_7316100,Lithuania
EPI_ISL_6468564,Lithuania
EPI_ISL_1315267,Lithuania
EPI_ISL_8348742,Lithuania
EPI_ISL_3711358,Lithuania
EPI_ISL_8793101,Lithuania
EPI_ISL_8675894,Lithuania
EPI_ISL_11066968,Lithuania
EPI_ISL_1585866,Lithuania
EPI_ISL_636861,Lithuania
EPI_ISL_1960262,Lithuania
EPI_ISL_10316269,Lithuania
EPI_ISL_1910204,Lithuania
EPI_ISL_4448653,Lithuania
EPI_ISL_9070546,Lithuania
EPI_ISL_2334183,Lithuania
EPI_ISL_5248353,Lithuania
EPI_ISL_3710794,Lithuania
EPI_ISL_8793007,Lithuania
EPI_ISL_2082280,Lithuania
EPI_ISL_8475973,Lithuania
EPI_ISL_2428128,Lithuania
EPI_ISL_8134325,Lithuania
EPI_ISL_1357615,Lithuania
EPI_ISL_12607207,Lithuania
EPI_ISL_8702819,Lithuania
EPI_ISL_4030806,Lithuania
EPI_ISL_8010256,Lithuania
EPI_ISL_5304660,Lithuania
EPI_ISL_4137663,Lithuania
EPI_ISL_5052578,Lithuania
EPI_ISL_2334247,Lithuania
EPI_ISL_12439985,Lithuania
EPI_ISL_8793746,Lithuania
EPI_ISL_1579832,Lithuania
EPI_ISL_1657013,Lithuania
EPI_ISL_1960471,Lithuania
EPI_ISL_8349131,Lithuania
EPI_ISL_1960270,Lithuania
EPI_ISL_2427883,Lithuania
EPI_ISL_3060226,Lithuania
EPI_ISL_2334720,Lithuania
EPI_ISL_1909993,Lithuania
EPI_ISL_2614959,Lithuania
EPI_ISL_8675907,Lithuania
EPI_ISL_1911677,Lithuania
EPI_ISL_1628438,Lithuania
EPI_ISL_1655041,Lithuania
EPI_ISL_1394802,Lithuania
EPI_ISL_4137888,Lithuania
EPI_ISL_8675965,Lithuania
EPI_ISL_1252841,Lithuania
EPI_ISL_1909911,Lithuania
EPI_ISL_6602192,Lithuania
EPI_ISL_8348952,Lithuania
EPI_ISL_1628403,Lithuania
EPI_ISL_8720509,Lithuania
EPI_ISL_2137811,Lithuania
EPI_ISL_4945657,Lithuania
EPI_ISL_1756801,Lithuania
EPI_ISL_6468562,Lithuania
EPI_ISL_4448027,Lithuania
EPI_ISL_6943912,Lithuania
EPI_ISL_4879544,Lithuania
EPI_ISL_8720404,Lithuania
EPI_ISL_2694421,Lithuania
EPI_ISL_2614910,Lithuania
EPI_ISL_5052547,Lithuania
EPI_ISL_1960463,Lithuania
EPI_ISL_1909861,Lithuania
EPI_ISL_2644784,Lithuania
EPI_ISL_1656923,Lithuania
EPI_ISL_1661822,Lithuania
EPI_ISL_1394772,Lithuania
EPI_ISL_1585841,Lithuania
EPI_ISL_6693647,Lithuania
EPI_ISL_8134330,Lithuania
EPI_ISL_541852,Lithuania
EPI_ISL_9415258,Lithuania
EPI_ISL_2082426,Lithuania
EPI_ISL_2694519,Lithuania
EPI_ISL_9122341,Lithuania
EPI_ISL_1910178,Lithuania
EPI_ISL_7316698,Lithuania
EPI_ISL_1910004,Lithuania
EPI_ISL_8720441,Lithuania
EPI_ISL_4030725,Lithuania
EPI_ISL_3711386,Lithuania
EPI_ISL_4951627,Lithuania
EPI_ISL_3711321,Lithuania
EPI_ISL_11827033,Lithuania
EPI_ISL_11484209,Lithuania
EPI_ISL_8252202,Lithuania
EPI_ISL_1756785,Lithuania
EPI_ISL_2339566,Lithuania
EPI_ISL_8349046,Lithuania
EPI_ISL_3711227,Lithuania
EPI_ISL_2509647,Lithuania
EPI_ISL_1579936,Lithuania
EPI_ISL_603117,Lithuania
EPI_ISL_8251567,Lithuania
EPI_ISL_8792928,Lithuania
EPI_ISL_4477199,Lithuania
EPI_ISL_2694418,Lithuania
EPI_ISL_3863911,Lithuania
EPI_ISL_10851381,Lithuania
EPI_ISL_1654689,Lithuania
EPI_ISL_4951447,Lithuania
EPI_ISL_11484199,Lithuania
EPI_ISL_1580228,Lithuania
EPI_ISL_2694502,Lithuania
EPI_ISL_3711354,Lithuania
EPI_ISL_2694128,Lithuania
EPI_ISL_1760013,Lithuania
EPI_ISL_1654733,Lithuania
EPI_ISL_8010607,Lithuania
EPI_ISL_2428468,Lithuania
EPI_ISL_4269866,Lithuania
EPI_ISL_1580281,Lithuania
EPI_ISL_1581597,Lithuania
EPI_ISL_1911456,Lithuania
EPI_ISL_2878157,Lithuania
EPI_ISL_1661789,Lithuania
EPI_ISL_8179955,Lithuania
EPI_ISL_2082199,Lithuania
EPI_ISL_12065907,Lithuania
EPI_ISL_1585844,Lithuania
EPI_ISL_1960404,Lithuania
EPI_ISL_2334654,Lithuania
EPI_ISL_1661575,Lithuania
EPI_ISL_1579416,Lithuania
EPI_ISL_8793092,Lithuania
EPI_ISL_3863867,Lithuania
EPI_ISL_1398497,Lithuania
EPI_ISL_3060061,Lithuania
EPI_ISL_1910155,Lithuania
EPI_ISL_1579473,Lithuania
EPI_ISL_4256568,Lithuania
EPI_ISL_6431286,Lithuania
EPI_ISL_1969179,Lithuania
EPI_ISL_1657387,Lithuania
EPI_ISL_2510765,Lithuania
EPI_ISL_1911741,Lithuania
EPI_ISL_1580072,Lithuania
EPI_ISL_2137795,Lithuania
EPI_ISL_8675584,Lithuania
EPI_ISL_5103543,Lithuania
EPI_ISL_1911581,Lithuania
EPI_ISL_4448421,Lithuania
EPI_ISL_8180099,Lithuania
EPI_ISL_11225038,Lithuania
EPI_ISL_4478692,Lithuania
EPI_ISL_8793489,Lithuania
EPI_ISL_1756716,Lithuania
EPI_ISL_3863033,Lithuania
EPI_ISL_1661733,Lithuania
EPI_ISL_2334355,Lithuania
EPI_ISL_1911717,Lithuania
EPI_ISL_3464824,Lithuania
EPI_ISL_934097,Lithuania
EPI_ISL_8180133,Lithuania
EPI_ISL_2428419,Lithuania
EPI_ISL_8696964,Lithuania
EPI_ISL_2694307,Lithuania
EPI_ISL_2095972,Lithuania
EPI_ISL_8010564,Lithuania
EPI_ISL_10316025,Lithuania
EPI_ISL_5939064,Lithuania
EPI_ISL_1581523,Lithuania
EPI_ISL_11826944,Lithuania
EPI_ISL_3711133,Lithuania
EPI_ISL_1909933,Lithuania
EPI_ISL_3711266,Lithuania
EPI_ISL_2885933,Lithuania
EPI_ISL_1540623,Lithuania
EPI_ISL_12179350,Lithuania
EPI_ISL_8793512,Lithuania
EPI_ISL_1654740,Lithuania
EPI_ISL_8792905,Lithuania
EPI_ISL_1969132,Lithuania
EPI_ISL_1969170,Lithuania
EPI_ISL_2614941,Lithuania
EPI_ISL_1302575,Lithuania
EPI_ISL_11066743,Lithuania
EPI_ISL_12771466,Lithuania
EPI_ISL_603101,Lithuania
EPI_ISL_4137963,Lithuania
EPI_ISL_1909905,Lithuania
EPI_ISL_3863048,Lithuania
EPI_ISL_1756671,Lithuania
EPI_ISL_3341221,Lithuania
EPI_ISL_8476135,Lithuania
EPI_ISL_8348732,Lithuania
EPI_ISL_1756950,Lithuania
EPI_ISL_1960545,Lithuania
EPI_ISL_1384652,Lithuania
EPI_ISL_2428685,Lithuania
EPI_ISL_2428763,Lithuania
EPI_ISL_12065984,Lithuania
EPI_ISL_5052520,Lithuania
EPI_ISL_3711379,Lithuania
EPI_ISL_1657157,Lithuania
EPI_ISL_1661712,Lithuania
EPI_ISL_10745421,Lithuania
EPI_ISL_8348825,Lithuania
EPI_ISL_2694243,Lithuania
EPI_ISL_2428571,Lithuania
EPI_ISL_1908545,Lithuania
EPI_ISL_3464843,Lithuania
EPI_ISL_2509539,Lithuania
EPI_ISL_1960385,Lithuania
EPI_ISL_2428727,Lithuania
EPI_ISL_934135,Lithuania
EPI_ISL_1661740,Lithuania
EPI_ISL_1656895,Lithuania
EPI_ISL_1909962,Lithuania
EPI_ISL_3863103,Lithuania
EPI_ISL_2334718,Lithuania
EPI_ISL_2428378,Lithuania
EPI_ISL_10851181,Lithuania
EPI_ISL_1579463,Lithuania
EPI_ISL_1540685,Lithuania
EPI_ISL_4137939,Lithuania
EPI_ISL_2226617,Lithuania
EPI_ISL_2694220,Lithuania
EPI_ISL_2614994,Lithuania
EPI_ISL_4137843,Lithuania
EPI_ISL_1324611,Lithuania
EPI_ISL_8134338,Lithuania
EPI_ISL_1655064,Lithuania
EPI_ISL_2428716,Lithuania
EPI_ISL_1398398,Lithuania
EPI_ISL_10437346,Latvia
EPI_ISL_9701092,Latvia
EPI_ISL_1613289,Latvia
EPI_ISL_8402855,Latvia
EPI_ISL_9698341,Latvia
EPI_ISL_13629114,Latvia
EPI_ISL_8402956,Latvia
EPI_ISL_8438672,Latvia
EPI_ISL_2798922,Latvia
EPI_ISL_1590213,Latvia
EPI_ISL_1613668,Latvia
EPI_ISL_2141978,Latvia
EPI_ISL_2798527,Latvia
EPI_ISL_13630987,Latvia
EPI_ISL_1590586,Latvia
EPI_ISL_8147344,Latvia
EPI_ISL_8501721,Latvia
EPI_ISL_2798947,Latvia
EPI_ISL_9705691,Latvia
EPI_ISL_2799036,Latvia
EPI_ISL_2141925,Latvia
EPI_ISL_1219415,Latvia
EPI_ISL_2798516,Latvia
EPI_ISL_2800096,Latvia
EPI_ISL_1590763,Latvia
EPI_ISL_8519686,Latvia
EPI_ISL_1312417,Latvia
EPI_ISL_2141677,Latvia
EPI_ISL_2798796,Latvia
EPI_ISL_8189855,Latvia
EPI_ISL_2799730,Latvia
EPI_ISL_2799632,Latvia
EPI_ISL_8481845,Latvia
EPI_ISL_2800259,Latvia
EPI_ISL_1321901,Latvia
EPI_ISL_1613610,Latvia
EPI_ISL_10437337,Latvia
EPI_ISL_2799968,Latvia
EPI_ISL_9680411,Latvia
EPI_ISL_2799130,Latvia
EPI_ISL_4548574,Latvia
EPI_ISL_2800120,Latvia
EPI_ISL_4548589,Latvia
EPI_ISL_1590984,Latvia
EPI_ISL_2798642,Latvia
EPI_ISL_13628492,Latvia
EPI_ISL_501895,Latvia
EPI_ISL_2798747,Latvia
EPI_ISL_1219446,Latvia
EPI_ISL_450522,Latvia
EPI_ISL_2798254,Latvia
EPI_ISL_1219142,Latvia
EPI_ISL_2799775,Latvia
EPI_ISL_1590196,Latvia
EPI_ISL_7469124,Latvia
EPI_ISL_1590876,Latvia
EPI_ISL_2800285,Latvia
EPI_ISL_13629784,Latvia
EPI_ISL_2798402,Latvia
EPI_ISL_2141727,Latvia
EPI_ISL_2800272,Latvia
EPI_ISL_2799918,Latvia
EPI_ISL_8147312,Latvia
EPI_ISL_2141493,Latvia
EPI_ISL_1591001,Latvia
EPI_ISL_1590837,Latvia
EPI_ISL_8189808,Latvia
EPI_ISL_1590634,Latvia
EPI_ISL_8517925,Latvia
EPI_ISL_13107805,Latvia
EPI_ISL_9030819,Latvia
EPI_ISL_1590183,Latvia
EPI_ISL_8438603,Latvia
EPI_ISL_1219232,Latvia
EPI_ISL_1613515,Latvia
EPI_ISL_13630313,Latvia
EPI_ISL_2798405,Latvia
EPI_ISL_13627464,Latvia
EPI_ISL_9034186,Latvia
EPI_ISL_13626900,Latvia
EPI_ISL_1312509,Latvia
EPI_ISL_639658,Latvia
EPI_ISL_8438536,Latvia
EPI_ISL_1590805,Latvia
EPI_ISL_13630392,Latvia
EPI_ISL_1590828,Latvia
EPI_ISL_13627033,Latvia
EPI_ISL_2798854,Latvia
EPI_ISL_770053,Latvia
EPI_ISL_1219533,Latvia
EPI_ISL_13629866,Latvia
EPI_ISL_1613150,Latvia
EPI_ISL_13627126,Latvia
EPI_ISL_8527384,Latvia
EPI_ISL_13628319,Latvia
EPI_ISL_1219283,Latvia
EPI_ISL_2799073,Latvia
EPI_ISL_1591000,Latvia
EPI_ISL_2799762,Latvia
EPI_ISL_1312514,Latvia
EPI_ISL_8403052,Latvia
EPI_ISL_1613841,Latvia
EPI_ISL_2141882,Latvia
EPI_ISL_9699416,Latvia
EPI_ISL_2799299,Latvia
EPI_ISL_13629854,Latvia
EPI_ISL_1312635,Latvia
EPI_ISL_7016321,Latvia
EPI_ISL_2799724,Latvia
EPI_ISL_2799880,Latvia
EPI_ISL_9031224,Latvia
EPI_ISL_1590504,Latvia
EPI_ISL_13627938,Latvia
EPI_ISL_2800150,Latvia
EPI_ISL_8527269,Latvia
EPI_ISL_8438623,Latvia
EPI_ISL_639666,Latvia
EPI_ISL_2799104,Latvia
EPI_ISL_2799640,Latvia
EPI_ISL_1590584,Latvia
EPI_ISL_2798345,Latvia
EPI_ISL_13627169,Latvia
EPI_ISL_1613172,Latvia
EPI_ISL_2798344,Latvia
EPI_ISL_9032512,Latvia
EPI_ISL_9034188,Latvia
EPI_ISL_2798900,Latvia
EPI_ISL_2799361,Latvia
EPI_ISL_2799201,Latvia
EPI_ISL_2799185,Latvia
EPI_ISL_2798801,Latvia
EPI_ISL_1590810,Latvia
EPI_ISL_9698798,Latvia
EPI_ISL_2141578,Latvia
EPI_ISL_13629877,Latvia
EPI_ISL_1590344,Latvia
EPI_ISL_9467426,Latvia
EPI_ISL_2141560,Latvia
EPI_ISL_8527282,Latvia
EPI_ISL_2798932,Latvia
EPI_ISL_501808,Latvia
EPI_ISL_8189830,Latvia
EPI_ISL_2800166,Latvia
EPI_ISL_8099231,Latvia
EPI_ISL_1590615,Latvia
EPI_ISL_2798917,Latvia
EPI_ISL_1613820,Latvia
EPI_ISL_13629881,Latvia
EPI_ISL_8501769,Latvia
EPI_ISL_512314,Latvia
EPI_ISL_8147303,Latvia
EPI_ISL_8385787,Latvia
EPI_ISL_8501640,Latvia
EPI_ISL_1613192,Latvia
EPI_ISL_2798315,Latvia
EPI_ISL_1219468,Latvia
EPI_ISL_2799365,Latvia
EPI_ISL_2799844,Latvia
EPI_ISL_13626780,Latvia
EPI_ISL_10437331,Latvia
EPI_ISL_1219159,Latvia
EPI_ISL_8147304,Latvia
EPI_ISL_1613154,Latvia
EPI_ISL_1613863,Latvia
EPI_ISL_8385796,Latvia
EPI_ISL_9030816,Latvia
EPI_ISL_8438650,Latvia
EPI_ISL_2798337,Latvia
EPI_ISL_8501755,Latvia
EPI_ISL_2798974,Latvia
EPI_ISL_1219458,Latvia
EPI_ISL_9467399,Latvia
EPI_ISL_1312468,Latvia
EPI_ISL_1219318,Latvia
EPI_ISL_2798743,Latvia
EPI_ISL_13628394,Latvia
EPI_ISL_1590511,Latvia
EPI_ISL_13628694,Latvia
EPI_ISL_2800264,Latvia
EPI_ISL_9031251,Latvia
EPI_ISL_8517958,Latvia
EPI_ISL_1590341,Latvia
EPI_ISL_2799106,Latvia
EPI_ISL_1590521,Latvia
EPI_ISL_8501668,Latvia
EPI_ISL_639674,Latvia
EPI_ISL_1590525,Latvia
EPI_ISL_2798965,Latvia
EPI_ISL_9701478,Latvia
EPI_ISL_2141825,Latvia
EPI_ISL_4548618,Latvia
EPI_ISL_2799014,Latvia
EPI_ISL_1613302,Latvia
EPI_ISL_2800186,Latvia
EPI_ISL_13629585,Latvia
EPI_ISL_961835,Latvia
EPI_ISL_1590945,Latvia
EPI_ISL_1590112,Latvia
EPI_ISL_9689270,Latvia
EPI_ISL_2141619,Latvia
EPI_ISL_13627234,Latvia
EPI_ISL_1312682,Latvia
EPI_ISL_9034261,Latvia
EPI_ISL_1321960,Latvia
EPI_ISL_1590269,Latvia
EPI_ISL_8501615,Latvia
EPI_ISL_13628995,Latvia
EPI_ISL_1590738,Latvia
EPI_ISL_2799937,Latvia
EPI_ISL_1312395,Latvia
EPI_ISL_1312416,Latvia
EPI_ISL_8501627,Latvia
EPI_ISL_1312668,Latvia
EPI_ISL_2798782,Latvia
EPI_ISL_2141871,Latvia
EPI_ISL_1613885,Latvia
EPI_ISL_1590210,Latvia
EPI_ISL_2800057,Latvia
EPI_ISL_2800092,Latvia
EPI_ISL_8519696,Latvia
EPI_ISL_13630337,Latvia
EPI_ISL_2799098,Latvia
EPI_ISL_8403182,Latvia
EPI_ISL_2799300,Latvia
EPI_ISL_8189813,Latvia
EPI_ISL_1590971,Latvia
EPI_ISL_13627689,Latvia
EPI_ISL_2798445,Latvia
EPI_ISL_2798552,Latvia
EPI_ISL_8403027,Latvia
EPI_ISL_1219674,Latvia
EPI_ISL_2799057,Latvia
EPI_ISL_9437411,Latvia
EPI_ISL_2799826,Latvia
EPI_ISL_2798570,Latvia
EPI_ISL_13628835,Latvia
EPI_ISL_13628295,Latvia
EPI_ISL_2798430,Latvia
EPI_ISL_2798672,Latvia
EPI_ISL_1321969,Latvia
EPI_ISL_8402997,Latvia
EPI_ISL_8438593,Latvia
EPI_ISL_1321911,Latvia
EPI_ISL_13629005,Latvia
EPI_ISL_1312526,Latvia
EPI_ISL_1312729,Latvia
EPI_ISL_9467404,Latvia
EPI_ISL_2799653,Latvia
EPI_ISL_1219537,Latvia
EPI_ISL_8438597,Latvia
EPI_ISL_1219556,Latvia
EPI_ISL_515190,Latvia
EPI_ISL_1613873,Latvia
EPI_ISL_9031218,Latvia
EPI_ISL_9467372,Latvia
EPI_ISL_1590339,Latvia
EPI_ISL_2799622,Latvia
EPI_ISL_1590321,Latvia
EPI_ISL_2800226,Latvia
EPI_ISL_2799613,Latvia
EPI_ISL_7469088,Latvia
EPI_ISL_2800167,Latvia
EPI_ISL_8502942,Latvia
EPI_ISL_9437387,Latvia
EPI_ISL_1613270,Latvia
EPI_ISL_2799275,Latvia
EPI_ISL_2798911,Latvia
EPI_ISL_8175036,Latvia
EPI_ISL_8438651,Latvia
EPI_ISL_2798435,Latvia
EPI_ISL_4548572,Latvia
EPI_ISL_2800253,Latvia
EPI_ISL_8519704,Latvia
EPI_ISL_2798348,Latvia
EPI_ISL_1219377,Latvia
EPI_ISL_1312521,Latvia
EPI_ISL_2799260,Latvia
EPI_ISL_2798894,Latvia
EPI_ISL_8517943,Latvia
EPI_ISL_2798228,Latvia
EPI_ISL_8174898,Latvia
EPI_ISL_8564594,Latvia
EPI_ISL_1613281,Latvia
EPI_ISL_8385802,Latvia
EPI_ISL_1590649,Latvia
EPI_ISL_2799145,Latvia
EPI_ISL_9467351,Latvia
EPI_ISL_9705172,Latvia
EPI_ISL_13630269,Latvia
EPI_ISL_1613528,Latvia
EPI_ISL_1219226,Latvia
EPI_ISL_8385883,Latvia
EPI_ISL_8438544,Latvia
EPI_ISL_13107798,Latvia
EPI_ISL_2798861,Latvia
EPI_ISL_1312644,Latvia
EPI_ISL_1590329,Latvia
EPI_ISL_2799339,Latvia
EPI_ISL_9698380,Latvia
EPI_ISL_8527254,Latvia
EPI_ISL_1613797,Latvia
EPI_ISL_1219146,Latvia
EPI_ISL_2800009,Latvia
EPI_ISL_1219257,Latvia
EPI_ISL_486423,Latvia
EPI_ISL_1613855,Latvia
EPI_ISL_9705592,Latvia
EPI_ISL_13629272,Latvia
EPI_ISL_2799205,Latvia
EPI_ISL_1312669,Latvia
EPI_ISL_9437401,Latvia
EPI_ISL_1613128,Latvia
EPI_ISL_1219511,Latvia
EPI_ISL_1613335,Latvia
EPI_ISL_961880,Latvia
EPI_ISL_1590718,Latvia
EPI_ISL_2798817,Latvia
EPI_ISL_2799604,Latvia
EPI_ISL_8438574,Latvia
EPI_ISL_2799908,Latvia
EPI_ISL_9031256,Latvia
EPI_ISL_9034187,Latvia
EPI_ISL_2800242,Latvia
EPI_ISL_1613355,Latvia
EPI_ISL_2798671,Latvia
EPI_ISL_9467375,Latvia
EPI_ISL_1590097,Latvia
EPI_ISL_1590241,Latvia
EPI_ISL_8519643,Latvia
EPI_ISL_13628737,Latvia
EPI_ISL_7469105,Latvia
EPI_ISL_2799469,Latvia
EPI_ISL_1590800,Latvia
EPI_ISL_2798360,Latvia
EPI_ISL_1590935,Latvia
EPI_ISL_8519682,Latvia
EPI_ISL_2798793,Latvia
EPI_ISL_13629297,Latvia
EPI_ISL_961815,Latvia
EPI_ISL_2798630,Latvia
EPI_ISL_8385777,Latvia
EPI_ISL_1312711,Latvia
EPI_ISL_1590410,Latvia
EPI_ISL_2799548,Latvia
EPI_ISL_2799923,Latvia
EPI_ISL_8527431,Latvia
EPI_ISL_1590953,Latvia
EPI_ISL_8175053,Latvia
EPI_ISL_9467389,Latvia
EPI_ISL_9467384,Latvia
EPI_ISL_2799588,Latvia
EPI_ISL_2800238,Latvia
EPI_ISL_2799871,Latvia
EPI_ISL_2799011,Latvia
EPI_ISL_2799213,Latvia
EPI_ISL_8147330,Latvia
EPI_ISL_13630602,Latvia
EPI_ISL_2141798,Latvia
EPI_ISL_2798520,Latvia
EPI_ISL_8171650,Latvia
EPI_ISL_8403058,Latvia
EPI_ISL_8519617,Latvia
EPI_ISL_2141933,Latvia
EPI_ISL_2798640,Latvia
EPI_ISL_2141894,Latvia
EPI_ISL_2141585,Latvia
EPI_ISL_1613903,Latvia
EPI_ISL_2800246,Latvia
EPI_ISL_1590798,Latvia
EPI_ISL_1312634,Latvia
EPI_ISL_8402897,Latvia
EPI_ISL_1613539,Latvia
EPI_ISL_8385817,Latvia
EPI_ISL_13628239,Latvia
EPI_ISL_8403129,Latvia
EPI_ISL_1219327,Latvia
EPI_ISL_1613441,Latvia
EPI_ISL_2800036,Latvia
EPI_ISL_2141958,Latvia
EPI_ISL_13629186,Latvia
EPI_ISL_501839,Latvia
EPI_ISL_13628359,Latvia
EPI_ISL_1590351,Latvia
EPI_ISL_4548647,Latvia
EPI_ISL_961867,Latvia
EPI_ISL_2799311,Latvia
EPI_ISL_1312706,Latvia
EPI_ISL_8438621,Latvia
EPI_ISL_1613850,Latvia
EPI_ISL_1613910,Latvia
EPI_ISL_8519626,Latvia
EPI_ISL_2141758,Latvia
EPI_ISL_1312739,Latvia
EPI_ISL_2141789,Latvia
EPI_ISL_1219414,Latvia
EPI_ISL_501275,Latvia
EPI_ISL_8481828,Latvia
EPI_ISL_1590616,Latvia
EPI_ISL_2799355,Latvia
EPI_ISL_639683,Latvia
EPI_ISL_1590386,Latvia
EPI_ISL_2799091,Latvia
EPI_ISL_8402952,Latvia
EPI_ISL_2798714,Latvia
EPI_ISL_1613207,Latvia
EPI_ISL_2799708,Latvia
EPI_ISL_2799220,Latvia
EPI_ISL_9704142,Latvia
EPI_ISL_13630178,Latvia
EPI_ISL_8517931,Latvia
EPI_ISL_2799704,Latvia
EPI_ISL_9031239,Latvia
EPI_ISL_2798434,Latvia
EPI_ISL_2799839,Latvia
EPI_ISL_2798572,Latvia
EPI_ISL_8402861,Latvia
EPI_ISL_8171633,Latvia
EPI_ISL_9437343,Latvia
EPI_ISL_13626752,Latvia
EPI_ISL_8438573,Latvia
EPI_ISL_13629762,Latvia
EPI_ISL_13628404,Latvia
EPI_ISL_2799065,Latvia
EPI_ISL_1312473,Latvia
EPI_ISL_13627730,Latvia
EPI_ISL_9034259,Latvia
EPI_ISL_2141938,Latvia
EPI_ISL_1590327,Latvia
EPI_ISL_9034248,Latvia
EPI_ISL_4548561,Latvia
EPI_ISL_1590483,Latvia
EPI_ISL_2800261,Latvia
EPI_ISL_1613876,Latvia
EPI_ISL_13628280,Latvia
EPI_ISL_7469106,Latvia
EPI_ISL_8519654,Latvia
EPI_ISL_8403045,Latvia
EPI_ISL_9437395,Latvia
EPI_ISL_1613584,Latvia
EPI_ISL_8438531,Latvia
EPI_ISL_8438554,Latvia
EPI_ISL_1613586,Latvia
EPI_ISL_2798605,Latvia
EPI_ISL_8501784,Latvia
EPI_ISL_8503014,Latvia
EPI_ISL_1590520,Latvia
EPI_ISL_1312557,Latvia
EPI_ISL_2800310,Latvia
EPI_ISL_13629927,Latvia
EPI_ISL_2798536,Latvia
EPI_ISL_2798589,Latvia
EPI_ISL_8189845,Latvia
EPI_ISL_2800221,Latvia
EPI_ISL_1219313,Latvia
EPI_ISL_2798461,Latvia
EPI_ISL_1321987,Latvia
EPI_ISL_8403076,Latvia
EPI_ISL_9030763,Latvia
EPI_ISL_1312392,Latvia
EPI_ISL_13627106,Latvia
EPI_ISL_2141552,Latvia
EPI_ISL_9032513,Latvia
EPI_ISL_8385753,Latvia
EPI_ISL_2799497,Latvia
EPI_ISL_2798723,Latvia
EPI_ISL_2141588,Latvia
EPI_ISL_13627545,Latvia
EPI_ISL_2800308,Latvia
EPI_ISL_1312627,Latvia
EPI_ISL_2799288,Latvia
EPI_ISL_1590674,Latvia
EPI_ISL_1219203,Latvia
EPI_ISL_2799602,Latvia
EPI_ISL_13627335,Latvia
EPI_ISL_2799501,Latvia
EPI_ISL_9032505,Latvia
EPI_ISL_8519661,Latvia
EPI_ISL_8438528,Latvia
EPI_ISL_2141737,Latvia
EPI_ISL_1590409,Latvia
EPI_ISL_8403175,Latvia
EPI_ISL_2798759,Latvia
EPI_ISL_1613554,Latvia
EPI_ISL_2798942,Latvia
EPI_ISL_1590979,Latvia
EPI_ISL_2799995,Latvia
EPI_ISL_13628893,Latvia
EPI_ISL_8385867,Latvia
EPI_ISL_2799399,Latvia
EPI_ISL_2799389,Latvia
EPI_ISL_13628090,Latvia
EPI_ISL_2799795,Latvia
EPI_ISL_1613823,Latvia
EPI_ISL_2141855,Latvia
EPI_ISL_8515003,Latvia
EPI_ISL_13628205,Latvia
EPI_ISL_8438682,Latvia
EPI_ISL_13627671,Latvia
EPI_ISL_1613429,Latvia
EPI_ISL_2141811,Latvia
EPI_ISL_8438649,Latvia
EPI_ISL_486431,Latvia
EPI_ISL_8385790,Latvia
EPI_ISL_2798929,Latvia
EPI_ISL_2141747,Latvia
EPI_ISL_1590561,Latvia
EPI_ISL_2799766,Latvia
EPI_ISL_8385760,Latvia
EPI_ISL_1590959,Latvia
